id,gender,jobTitle,edu,perfEval,seniority,basePay,bonus
7174,Male,IT,Masters,1,1,159885.87,15988.587
7175,Male,Warehouse Associate,High School,3,3,146178.81,14617.881
7176,Male,IT,Masters,1,5,178513.35,17851.335
7177,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
7178,Male,Driver,High School,2,3,143927.86,14392.786
8985,Male,Data Scientist,Masters,3,1,175495.45,17549.545
7180,Male,IT,Masters,1,1,159885.87,15988.587
8989,Male,Data Scientist,Masters,5,3,233457.25,23345.725
7182,Male,Manager,Masters,1,2,190509.56,19050.956
7183,Male,Warehouse Associate,High School,2,2,139473.36,13947.336
7184,Male,Financial Analyst,PhD,2,5,204666,20466.6
7185,Male,Manager,PhD,4,5,323506.8,32350.68
7186,Male,Graphic Designer,College,1,3,143642.72,14364.272
7187,Male,Driver,High School,4,2,146643.48,14664.348
9013,Male,Data Scientist,Masters,3,2,189985.9,18998.59
7189,Male,Marketing Associate,High School,1,3,132839.1,13283.91
7190,Male,Manager,College,1,3,190509.56,19050.956
7191,Male,Driver,High School,5,2,149359.1,14935.91
9026,Male,Data Scientist,Masters,3,3,204476.35,20447.635
7193,Male,Financial Analyst,Masters,3,3,185661.3,18566.13
7194,Male,Driver,High School,3,3,148001.29,14800.129
7195,Male,Warehouse Associate,High School,4,3,150202.08,15020.208
7196,Male,Software Engineer,College,3,3,189342.8,18934.28
7197,Male,IT,College,4,2,180065.64,18006.564
7198,Male,Graphic Designer,High School,3,3,147708.08,14770.808
9043,Male,Data Scientist,Masters,1,1,165835.15,16583.515
9086,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7201,Male,IT,Masters,1,3,169199.61,16919.961
7202,Male,Software Engineer,Masters,3,5,232667,23266.7
7203,Male,Manager,Masters,4,1,201293.12,20129.312
7204,Male,Driver,High School,1,2,138496.62,13849.662
7205,Male,Marketing Associate,PhD,5,1,154764,15476.4
7206,Male,Warehouse Associate,College,3,1,142155.54,14215.554
7207,Male,Driver,High School,3,2,143927.86,14392.786
7208,Male,IT,PhD,3,3,211111.44,21111.144
9115,Male,Data Scientist,Masters,1,2,170665.3,17066.53
7210,Male,Warehouse Associate,College,4,3,166295.16,16629.516
7211,Male,Software Engineer,Masters,1,3,174901.4,17490.14
7212,Male,Financial Analyst,Masters,1,5,168118.5,16811.85
7213,Male,Sales Associate,College,4,3,176706.2,17670.62
7214,Male,Financial Analyst,PhD,1,5,175428,17542.8
7215,Male,Warehouse Associate,College,3,3,158248.62,15824.862
7216,Male,Manager,Masters,5,4,287561.6,28756.16
7217,Male,Sales Associate,College,3,3,168155.9,16815.59
9154,Male,Data Scientist,Masters,2,1,170665.3,17066.53
7219,Male,Financial Analyst,Masters,1,1,150575.7,15057.57
9191,Male,Data Scientist,Masters,1,2,170665.3,17066.53
7221,Male,Financial Analyst,Masters,3,1,159347.1,15934.71
7222,Male,Financial Analyst,College,5,3,190047,19004.7
9208,Male,Data Scientist,Masters,5,2,209306.5,20930.65
7224,Male,Software Engineer,Masters,4,4,237480.8,23748.08
7225,Male,Driver,College,1,3,143927.86,14392.786
9270,Male,Data Scientist,Masters,2,2,180325.6,18032.56
7227,Male,Software Engineer,Masters,2,5,208598,20859.8
7228,Male,Manager,Masters,4,3,244427.36,24442.736
9283,Male,Data Scientist,Masters,1,2,170665.3,17066.53
7230,Male,Graphic Designer,High School,2,1,138222.24,13822.224
7231,Male,Driver,High School,1,1,137138.81,13713.881
7232,Male,Manager,College,4,3,222860.24,22286.024
7233,Male,Software Engineer,Masters,3,5,232667,23266.7
7234,Male,Manager,Masters,4,3,244427.36,24442.736
7235,Male,Driver,College,1,3,143927.86,14392.786
7236,Male,Marketing Associate,High School,3,3,140577.3,14057.73
7237,Male,Driver,College,1,1,138496.62,13849.662
7238,Male,Marketing Associate,PhD,4,2,170240.4,17024.04
7239,Male,Sales Associate,High School,2,1,145355.1,14535.51
7240,Male,Manager,Masters,4,5,287561.6,28756.16
7241,Male,Marketing Associate,College,5,3,167661,16766.1
7242,Male,Software Engineer,PhD,3,2,198970.4,19897.04
7243,Male,Manager,College,3,3,212076.68,21207.668
7244,Male,Sales Associate,High School,4,3,159605.6,15960.56
9296,Male,Data Scientist,Masters,2,3,189985.9,18998.59
9298,Male,Data Scientist,Masters,2,3,189985.9,18998.59
7247,Male,Marketing Associate,High School,4,3,144446.4,14444.64
7248,Male,Financial Analyst,College,4,3,181275.6,18127.56
7249,Male,Software Engineer,College,2,2,173296.8,17329.68
7250,Male,Marketing Associate,High School,1,3,132839.1,13283.91
7251,Male,Software Engineer,PhD,1,1,166878.4,16687.84
7252,Male,Financial Analyst,College,2,1,152037.6,15203.76
7253,Male,Software Engineer,PhD,1,2,173296.8,17329.68
9305,Male,Data Scientist,Masters,1,1,165835.15,16583.515
7255,Male,IT,Masters,1,5,178513.35,17851.335
7256,Male,Driver,College,1,3,143927.86,14392.786
7257,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7258,Male,Marketing Associate,College,1,3,136708.2,13670.82
7259,Male,IT,College,1,3,164542.74,16454.274
7260,Male,Manager,PhD,4,1,208482.16,20848.216
7261,Male,IT,College,2,3,173856.48,17385.648
7262,Male,Financial Analyst,PhD,1,2,157885.2,15788.52
7263,Male,Warehouse Associate,High School,4,3,150202.08,15020.208
7264,Male,Financial Analyst,College,5,1,160809,16080.9
7265,Male,Software Engineer,PhD,3,4,237480.8,23748.08
7266,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
7267,Male,Sales Associate,College,5,3,185256.5,18525.65
7268,Male,Manager,PhD,4,1,208482.16,20848.216
7269,Male,Software Engineer,Masters,4,2,198970.4,19897.04
7270,Male,Marketing Associate,PhD,3,2,159922.8,15992.28
7271,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
7272,Male,Graphic Designer,High School,4,2,146352.96,14635.296
7273,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7274,Male,Warehouse Associate,High School,2,1,136791.18,13679.118
7275,Male,Software Engineer,Masters,1,2,170087.6,17008.76
7276,Male,Driver,High School,5,2,149359.1,14935.91
7277,Male,Financial Analyst,College,1,1,149113.8,14911.38
7278,Male,Software Engineer,College,1,2,166878.4,16687.84
7279,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
7280,Male,Financial Analyst,Masters,5,1,168118.5,16811.85
7281,Male,Software Engineer,PhD,1,2,173296.8,17329.68
7282,Male,Financial Analyst,Masters,1,5,168118.5,16811.85
7283,Male,Financial Analyst,College,1,3,154961.4,15496.14
9328,Male,Data Scientist,Masters,2,1,170665.3,17066.53
7285,Male,Software Engineer,PhD,1,5,192552,19255.2
7286,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7287,Male,Software Engineer,PhD,5,5,320920,32092
7288,Male,IT,Masters,5,1,178513.35,17851.335
7289,Male,Software Engineer,College,2,3,179715.2,17971.52
7290,Male,Sales Associate,High School,1,1,143930.05,14393.005
7291,Male,Driver,High School,1,1,137138.81,13713.881
7292,Male,Driver,High School,2,3,143927.86,14392.786
7293,Male,Driver,High School,2,2,141212.24,14121.224
7294,Male,Graphic Designer,High School,3,2,143642.72,14364.272
7295,Male,Software Engineer,Masters,3,2,189342.8,18934.28
7296,Male,Warehouse Associate,High School,2,3,142155.54,14215.554
7297,Male,Sales Associate,High School,1,3,146780.15,14678.015
9333,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7299,Male,IT,PhD,4,3,229738.92,22973.892
7300,Male,Driver,College,2,2,146643.48,14664.348
9334,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7302,Male,Manager,College,1,2,186915.04,18691.504
7303,Male,Marketing Associate,PhD,1,3,144446.4,14444.64
7304,Male,Marketing Associate,PhD,2,3,159922.8,15992.28
7305,Male,Financial Analyst,PhD,4,3,216361.2,21636.12
9337,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7307,Male,Driver,College,3,3,160221.58,16022.158
7308,Male,Software Engineer,PhD,5,3,256736,25673.6
7309,Male,Financial Analyst,Masters,2,3,172504.2,17250.42
7310,Male,IT,Masters,5,5,271650.75,27165.075
7311,Male,Financial Analyst,College,1,3,154961.4,15496.14
7312,Male,Sales Associate,High School,2,2,148205.2,14820.52
7313,Male,Sales Associate,High School,4,1,148205.2,14820.52
7314,Male,Sales Associate,High School,5,1,149630.25,14963.025
7315,Male,Marketing Associate,High School,4,2,139287.6,13928.76
7316,Male,Financial Analyst,PhD,1,5,175428,17542.8
9345,Male,Data Scientist,Masters,5,3,233457.25,23345.725
9348,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7319,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
7320,Male,IT,Masters,3,3,197140.83,19714.083
9375,Male,Data Scientist,Masters,1,1,165835.15,16583.515
9376,Male,Data Scientist,Masters,1,1,165835.15,16583.515
7323,Male,Software Engineer,Masters,4,3,218225.6,21822.56
7324,Male,Warehouse Associate,College,4,1,144837.72,14483.772
7325,Male,IT,College,3,3,183170.22,18317.022
7326,Male,Driver,High School,5,2,149359.1,14935.91
7327,Male,Graphic Designer,High School,3,2,143642.72,14364.272
7328,Male,IT,Masters,3,5,225082.05,22508.205
7329,Male,Marketing Associate,PhD,3,3,175399.2,17539.92
7330,Male,Marketing Associate,PhD,1,4,149605.2,14960.52
7331,Male,Manager,Masters,3,1,195901.34,19590.134
7332,Male,Manager,Masters,4,1,201293.12,20129.312
7333,Male,Warehouse Associate,College,4,1,144837.72,14483.772
7334,Male,Software Engineer,Masters,4,5,256736,25673.6
7335,Male,Marketing Associate,High School,5,2,141867,14186.7
7336,Male,Sales Associate,College,2,3,159605.6,15960.56
7337,Male,Software Engineer,Masters,3,5,232667,23266.7
7338,Male,Software Engineer,Masters,1,4,179715.2,17971.52
9378,Male,Data Scientist,Masters,1,2,170665.3,17066.53
7340,Male,Driver,High School,5,1,142570.05,14257.005
7341,Male,Sales Associate,High School,4,2,153905.4,15390.54
9391,Male,Data Scientist,Masters,5,3,233457.25,23345.725
7343,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
7344,Male,Marketing Associate,PhD,4,1,149605.2,14960.52
7345,Male,Marketing Associate,PhD,2,3,159922.8,15992.28
7346,Male,Graphic Designer,College,3,3,159904.16,15990.416
7347,Male,Manager,Masters,1,4,201293.12,20129.312
7348,Male,Sales Associate,High School,1,1,143930.05,14393.005
7349,Male,IT,Masters,2,3,183170.22,18317.022
7350,Male,Warehouse Associate,High School,5,3,154225.35,15422.535
7351,Male,Sales Associate,College,5,3,185256.5,18525.65
9411,Male,Data Scientist,Masters,5,3,233457.25,23345.725
7353,Male,Software Engineer,PhD,1,2,173296.8,17329.68
7354,Male,Manager,Masters,1,4,201293.12,20129.312
7355,Male,Financial Analyst,PhD,1,4,169580.4,16958.04
7356,Male,Financial Analyst,PhD,1,5,175428,17542.8
7357,Male,Software Engineer,Masters,3,2,189342.8,18934.28
7358,Male,Graphic Designer,College,3,3,159904.16,15990.416
9431,Male,Data Scientist,Masters,5,2,209306.5,20930.65
7360,Male,Sales Associate,High School,1,1,143930.05,14393.005
7361,Male,Financial Analyst,College,1,3,154961.4,15496.14
7362,Male,Manager,Masters,1,3,195901.34,19590.134
7363,Male,Manager,Masters,5,1,206684.9,20668.49
9434,Male,Data Scientist,Masters,4,1,180325.6,18032.56
7365,Male,Financial Analyst,College,1,1,149113.8,14911.38
7366,Male,Driver,High School,5,3,156148.15,15614.815
9441,Male,Data Scientist,Masters,5,3,233457.25,23345.725
7368,Male,Driver,High School,3,3,148001.29,14800.129
9477,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7370,Male,Manager,Masters,1,2,190509.56,19050.956
7371,Male,IT,Masters,4,1,173856.48,17385.648
7372,Male,Manager,Masters,1,3,195901.34,19590.134
7373,Male,Manager,PhD,4,4,294750.64,29475.064
7374,Male,IT,College,1,1,158333.58,15833.358
7375,Male,Financial Analyst,PhD,2,2,169580.4,16958.04
7376,Male,IT,Masters,4,3,211111.44,21111.144
7377,Male,Financial Analyst,PhD,2,5,204666,20466.6
7378,Male,Driver,High School,4,1,141212.24,14121.224
7379,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7380,Male,Graphic Designer,High School,4,1,140932.48,14093.248
7381,Male,Graphic Designer,College,1,1,138222.24,13822.224
7382,Male,Marketing Associate,High School,4,2,139287.6,13928.76
7383,Male,Marketing Associate,College,2,3,144446.4,14444.64
7384,Male,Financial Analyst,PhD,1,3,163732.8,16373.28
7385,Male,Marketing Associate,High School,2,3,136708.2,13670.82
7386,Male,Manager,College,4,3,222860.24,22286.024
7387,Male,Warehouse Associate,College,3,1,142155.54,14215.554
7388,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7389,Male,IT,PhD,1,1,161438.16,16143.816
7390,Male,IT,Masters,3,5,225082.05,22508.205
7391,Male,Graphic Designer,High School,5,1,142287.6,14228.76
7392,Male,Financial Analyst,Masters,4,1,163732.8,16373.28
7393,Male,Software Engineer,Masters,2,4,198970.4,19897.04
7394,Male,Financial Analyst,Masters,1,2,154961.4,15496.14
7395,Male,Marketing Associate,PhD,5,5,257940,25794
7396,Male,IT,College,1,2,161438.16,16143.816
7397,Male,Warehouse Associate,High School,1,3,138132.27,13813.227
7398,Male,Software Engineer,Masters,5,1,184529,18452.9
7399,Male,IT,Masters,3,5,225082.05,22508.205
7400,Male,Driver,College,3,1,143927.86,14392.786
7401,Male,Sales Associate,College,5,3,185256.5,18525.65
7402,Male,Software Engineer,Masters,2,4,198970.4,19897.04
7403,Male,Warehouse Associate,College,1,3,142155.54,14215.554
7404,Male,Driver,High School,1,3,139854.43,13985.443
7405,Male,Warehouse Associate,High School,5,2,147519.9,14751.99
7406,Male,Marketing Associate,College,5,1,141867,14186.7
7407,Male,Driver,College,2,1,141212.24,14121.224
7408,Male,Driver,High School,1,2,138496.62,13849.662
7409,Male,IT,Masters,3,2,183170.22,18317.022
7410,Male,IT,College,1,2,161438.16,16143.816
9489,Male,Data Scientist,Masters,1,3,175495.45,17549.545
9537,Male,Data Scientist,Masters,3,3,204476.35,20447.635
7413,Male,Financial Analyst,College,1,1,149113.8,14911.38
7414,Male,Driver,High School,5,1,142570.05,14257.005
7415,Male,Marketing Associate,PhD,1,3,144446.4,14444.64
7416,Male,Manager,PhD,4,3,265994.48,26599.448
7417,Male,Financial Analyst,PhD,1,1,152037.6,15203.76
7418,Male,Financial Analyst,PhD,2,5,204666,20466.6
7419,Male,Marketing Associate,PhD,2,4,170240.4,17024.04
7420,Male,Financial Analyst,College,5,3,190047,19004.7
7421,Male,Graphic Designer,College,4,3,168034.88,16803.488
9554,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7423,Male,Manager,College,3,3,212076.68,21207.668
7424,Male,Manager,College,4,3,222860.24,22286.024
7425,Male,Manager,PhD,1,4,208482.16,20848.216
7426,Male,Manager,PhD,3,1,201293.12,20129.312
7427,Male,Driver,College,1,1,138496.62,13849.662
7428,Male,Software Engineer,PhD,1,5,192552,19255.2
7429,Male,Sales Associate,College,2,1,148205.2,14820.52
7430,Male,Sales Associate,High School,1,2,145355.1,14535.51
7431,Male,Driver,High School,5,2,149359.1,14935.91
7432,Male,Manager,Masters,5,2,233643.8,23364.38
7433,Male,IT,Masters,1,4,173856.48,17385.648
7434,Male,Sales Associate,High School,5,2,156755.5,15675.55
7435,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
7436,Male,Financial Analyst,Masters,4,2,181275.6,18127.56
7437,Male,Financial Analyst,College,5,3,190047,19004.7
7438,Male,IT,Masters,1,2,164542.74,16454.274
7439,Male,IT,PhD,2,2,180065.64,18006.564
7440,Male,IT,PhD,1,5,186274.8,18627.48
7441,Male,Financial Analyst,College,1,2,152037.6,15203.76
7442,Male,Driver,High School,4,1,141212.24,14121.224
7443,Male,Financial Analyst,PhD,2,4,192970.8,19297.08
7444,Male,Software Engineer,Masters,1,2,170087.6,17008.76
7445,Male,Manager,Masters,5,3,260602.7,26060.27
7446,Male,IT,Masters,1,2,164542.74,16454.274
7447,Male,Manager,College,1,3,190509.56,19050.956
7448,Male,Marketing Associate,College,4,1,139287.6,13928.76
7449,Male,Manager,PhD,1,3,201293.12,20129.312
7450,Male,IT,College,4,2,180065.64,18006.564
7451,Male,Financial Analyst,PhD,1,1,152037.6,15203.76
7452,Male,Software Engineer,PhD,5,4,288828,28882.8
7453,Male,Software Engineer,Masters,1,3,174901.4,17490.14
7454,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
7455,Male,Marketing Associate,High School,3,2,136708.2,13670.82
9578,Male,Data Scientist,Masters,4,3,218966.8,21896.68
7457,Male,Marketing Associate,PhD,2,4,170240.4,17024.04
7458,Male,Financial Analyst,PhD,2,4,192970.8,19297.08
7459,Male,IT,Masters,1,3,169199.61,16919.961
7460,Male,Sales Associate,College,1,3,151055.3,15105.53
7461,Male,IT,College,5,1,170751.9,17075.19
7462,Male,IT,PhD,5,3,248366.4,24836.64
7463,Male,Manager,Masters,1,1,185117.78,18511.778
9608,Male,Data Scientist,Masters,1,2,170665.3,17066.53
7465,Male,Sales Associate,College,1,3,151055.3,15105.53
7466,Male,Warehouse Associate,High School,3,2,142155.54,14215.554
7467,Male,Marketing Associate,College,1,2,134128.8,13412.88
7468,Male,IT,Masters,3,3,197140.83,19714.083
7469,Male,Marketing Associate,High School,1,1,130259.7,13025.97
7470,Male,Sales Associate,High School,2,3,151055.3,15105.53
7471,Male,IT,Masters,4,3,211111.44,21111.144
7472,Male,Sales Associate,High School,2,3,151055.3,15105.53
7473,Male,Manager,Masters,4,3,244427.36,24442.736
7474,Male,Graphic Designer,High School,4,1,140932.48,14093.248
7475,Male,Graphic Designer,High School,1,2,138222.24,13822.224
7476,Male,Marketing Associate,High School,4,2,139287.6,13928.76
7477,Male,Manager,PhD,3,1,201293.12,20129.312
9637,Male,Data Scientist,Masters,1,1,165835.15,16583.515
7479,Male,Manager,PhD,1,5,215671.2,21567.12
7480,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
7481,Male,Financial Analyst,PhD,5,2,204666,20466.6
7482,Male,Manager,College,3,2,201293.12,20129.312
7483,Male,Manager,Masters,2,4,222860.24,22286.024
7484,Male,Sales Associate,High School,1,3,146780.15,14678.015
7485,Male,Manager,Masters,4,3,244427.36,24442.736
9678,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7487,Male,Financial Analyst,PhD,3,2,181275.6,18127.56
7488,Male,Software Engineer,PhD,5,2,224644,22464.4
7489,Male,IT,Masters,1,2,164542.74,16454.274
7490,Male,Warehouse Associate,College,3,3,158248.62,15824.862
9705,Male,Data Scientist,Masters,2,3,189985.9,18998.59
7492,Male,Marketing Associate,College,1,3,136708.2,13670.82
7493,Male,Software Engineer,Masters,3,3,203784.2,20378.42
7494,Male,Graphic Designer,High School,2,3,143642.72,14364.272
7495,Male,IT,College,3,1,164542.74,16454.274
7496,Male,Sales Associate,High School,1,2,145355.1,14535.51
7497,Male,Graphic Designer,High School,3,3,147708.08,14770.808
7498,Male,Financial Analyst,Masters,4,4,216361.2,21636.12
7499,Male,Graphic Designer,College,2,2,146352.96,14635.296
7500,Male,Graphic Designer,College,4,3,168034.88,16803.488
9710,Male,Data Scientist,Masters,2,1,170665.3,17066.53
7502,Male,IT,College,1,2,161438.16,16143.816
7503,Male,Warehouse Associate,High School,4,2,144837.72,14483.772
7504,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7505,Male,IT,PhD,3,1,173856.48,17385.648
7506,Male,IT,College,5,2,186274.8,18627.48
9783,Male,Data Scientist,Masters,5,1,185155.75,18515.575
7508,Male,Software Engineer,PhD,3,4,237480.8,23748.08
7509,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
7510,Male,Marketing Associate,High School,5,1,135418.5,13541.85
7511,Male,Software Engineer,PhD,5,5,320920,32092
7512,Male,Driver,College,2,1,141212.24,14121.224
7513,Male,Graphic Designer,College,1,2,140932.48,14093.248
7514,Male,IT,Masters,5,5,271650.75,27165.075
7515,Male,IT,Masters,5,3,225082.05,22508.205
7516,Male,IT,Masters,1,5,178513.35,17851.335
7517,Male,Graphic Designer,College,4,1,146352.96,14635.296
9796,Male,Data Scientist,Masters,4,2,199646.2,19964.62
7519,Male,Manager,PhD,3,3,244427.36,24442.736
9805,Male,Data Scientist,Masters,5,3,233457.25,23345.725
7521,Male,Software Engineer,Masters,2,3,189342.8,18934.28
7522,Male,Manager,College,3,3,212076.68,21207.668
7523,Male,Warehouse Associate,College,1,1,136791.18,13679.118
7524,Male,Warehouse Associate,High School,2,1,136791.18,13679.118
7525,Male,IT,Masters,3,1,169199.61,16919.961
7526,Male,Warehouse Associate,College,2,2,144837.72,14483.772
7527,Male,Graphic Designer,College,1,3,143642.72,14364.272
7528,Male,Financial Analyst,Masters,2,1,154961.4,15496.14
7529,Male,IT,College,5,3,201797.7,20179.77
7530,Male,IT,PhD,4,1,180065.64,18006.564
7531,Male,Manager,Masters,2,5,233643.8,23364.38
7532,Male,Marketing Associate,High School,1,1,130259.7,13025.97
7533,Male,Financial Analyst,Masters,2,5,190047,19004.7
9914,Male,Data Scientist,Masters,2,3,189985.9,18998.59
7535,Male,Driver,College,1,3,143927.86,14392.786
7536,Male,Warehouse Associate,High School,1,3,138132.27,13813.227
7537,Male,IT,Masters,1,4,173856.48,17385.648
9923,Male,Data Scientist,Masters,2,2,180325.6,18032.56
7539,Male,IT,Masters,2,5,201797.7,20179.77
7540,Male,Driver,High School,2,3,143927.86,14392.786
7541,Male,Manager,College,3,2,201293.12,20129.312
9938,Male,Data Scientist,Masters,4,1,180325.6,18032.56
7543,Male,Software Engineer,Masters,1,3,174901.4,17490.14
7544,Male,Software Engineer,College,4,1,173296.8,17329.68
9962,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7546,Male,Manager,College,5,2,215671.2,21567.12
9985,Male,Data Scientist,Masters,4,3,218966.8,21896.68
12,Male,Data Scientist,College,2,2,173885.4,17388.54
7549,Male,Financial Analyst,Masters,2,2,163732.8,16373.28
7550,Male,Warehouse Associate,College,2,3,150202.08,15020.208
7551,Male,Graphic Designer,High School,3,3,147708.08,14770.808
7552,Male,Software Engineer,Masters,5,2,208598,20859.8
7553,Male,Graphic Designer,High School,2,1,138222.24,13822.224
7554,Male,Marketing Associate,High School,4,3,144446.4,14444.64
7555,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
7556,Male,Driver,High School,1,3,139854.43,13985.443
7557,Male,IT,Masters,2,3,183170.22,18317.022
7558,Male,Software Engineer,Masters,3,2,189342.8,18934.28
7559,Male,Marketing Associate,PhD,5,2,180558,18055.8
7560,Male,Sales Associate,High School,4,3,159605.6,15960.56
7561,Male,Manager,Masters,2,3,212076.68,21207.668
7562,Male,Financial Analyst,PhD,1,2,157885.2,15788.52
7563,Male,Sales Associate,High School,4,2,153905.4,15390.54
7564,Male,Manager,Masters,4,5,287561.6,28756.16
7565,Male,Sales Associate,High School,2,1,145355.1,14535.51
7566,Male,Sales Associate,College,1,2,148205.2,14820.52
7567,Male,IT,Masters,1,4,173856.48,17385.648
7568,Male,Warehouse Associate,High School,3,3,146178.81,14617.881
7569,Male,Manager,PhD,1,1,186915.04,18691.504
7570,Male,Sales Associate,High School,4,3,159605.6,15960.56
7571,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
7572,Male,Financial Analyst,PhD,3,1,163732.8,16373.28
7573,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
7574,Male,Marketing Associate,High School,3,3,140577.3,14057.73
7575,Male,Graphic Designer,High School,2,3,143642.72,14364.272
7576,Male,Warehouse Associate,College,1,3,142155.54,14215.554
7577,Male,Driver,High School,4,2,146643.48,14664.348
7578,Male,Marketing Associate,College,5,2,154764,15476.4
7579,Male,Driver,High School,4,2,146643.48,14664.348
33,Male,Data Scientist,College,1,1,164225.1,16422.51
7581,Male,Sales Associate,High School,5,2,156755.5,15675.55
7582,Male,Software Engineer,PhD,2,5,224644,22464.4
7583,Male,IT,PhD,5,5,310458,31045.8
7584,Male,Sales Associate,High School,2,2,148205.2,14820.52
7585,Male,Graphic Designer,College,5,3,176165.6,17616.56
7586,Male,Driver,High School,4,3,152074.72,15207.472
7587,Male,Manager,College,5,3,233643.8,23364.38
7588,Male,IT,College,5,2,186274.8,18627.48
7589,Male,Manager,PhD,1,2,194104.08,19410.408
7590,Male,IT,Masters,2,2,173856.48,17385.648
7591,Male,Marketing Associate,College,2,2,139287.6,13928.76
7592,Male,IT,Masters,2,2,173856.48,17385.648
7593,Male,Financial Analyst,Masters,5,4,233904,23390.4
7594,Male,Manager,Masters,2,5,233643.8,23364.38
7595,Male,Software Engineer,Masters,3,2,189342.8,18934.28
7596,Male,Marketing Associate,College,1,3,136708.2,13670.82
7597,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
7598,Male,Driver,College,1,3,143927.86,14392.786
7599,Male,Marketing Associate,PhD,5,3,206352,20635.2
7600,Male,Software Engineer,PhD,3,2,198970.4,19897.04
7601,Male,Graphic Designer,High School,3,1,139577.36,13957.736
7602,Male,Financial Analyst,Masters,5,2,190047,19004.7
7603,Male,Sales Associate,High School,4,1,148205.2,14820.52
7604,Male,Driver,High School,3,1,139854.43,13985.443
7605,Male,Driver,High School,5,2,149359.1,14935.91
7606,Male,Manager,PhD,1,5,215671.2,21567.12
53,Male,Data Scientist,College,5,3,209306.5,20930.65
7608,Male,Graphic Designer,High School,4,3,151773.44,15177.344
7609,Male,Sales Associate,High School,2,2,148205.2,14820.52
7610,Male,Financial Analyst,College,5,1,160809,16080.9
7611,Male,Driver,High School,1,2,138496.62,13849.662
7612,Male,Graphic Designer,College,4,1,146352.96,14635.296
7613,Male,Financial Analyst,Masters,3,3,185661.3,18566.13
7614,Male,IT,College,5,2,186274.8,18627.48
7615,Male,Graphic Designer,High School,2,2,140932.48,14093.248
7616,Male,Driver,High School,2,3,143927.86,14392.786
7617,Male,IT,PhD,1,2,167647.32,16764.732
7618,Male,Manager,Masters,4,2,222860.24,22286.024
7619,Male,Driver,High School,1,1,137138.81,13713.881
7620,Male,Graphic Designer,College,1,3,143642.72,14364.272
83,Male,Data Scientist,College,3,1,170665.3,17066.53
7622,Male,Financial Analyst,Masters,2,4,181275.6,18127.56
7623,Male,Financial Analyst,PhD,3,4,216361.2,21636.12
7624,Male,Warehouse Associate,High School,4,2,144837.72,14483.772
7625,Male,Manager,PhD,1,4,208482.16,20848.216
7626,Male,Manager,Masters,2,4,222860.24,22286.024
7627,Male,IT,Masters,3,5,225082.05,22508.205
7628,Male,Driver,High School,2,3,143927.86,14392.786
7629,Male,Financial Analyst,PhD,2,1,157885.2,15788.52
7630,Male,Driver,High School,3,3,148001.29,14800.129
150,Male,Data Scientist,College,2,1,167445.2,16744.52
175,Male,Data Scientist,College,3,3,189985.9,18998.59
7633,Male,Manager,Masters,4,3,244427.36,24442.736
7634,Male,Driver,High School,5,1,142570.05,14257.005
7635,Male,Driver,High School,2,2,141212.24,14121.224
7636,Male,Sales Associate,High School,1,1,143930.05,14393.005
7637,Male,Sales Associate,College,1,3,151055.3,15105.53
7638,Male,Sales Associate,College,2,1,148205.2,14820.52
7639,Male,Graphic Designer,High School,2,2,140932.48,14093.248
7640,Male,Marketing Associate,PhD,2,2,149605.2,14960.52
7641,Male,IT,PhD,1,1,161438.16,16143.816
201,Male,Data Scientist,College,4,2,186765.8,18676.58
7643,Male,IT,PhD,3,1,173856.48,17385.648
7644,Male,Software Engineer,PhD,5,5,320920,32092
7645,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7646,Male,Driver,College,5,3,176515.3,17651.53
7647,Male,Software Engineer,Masters,3,1,174901.4,17490.14
7648,Male,Financial Analyst,Masters,2,4,181275.6,18127.56
